Q2l	 Q2u	 zl	 zu	 Ptl	 Ptu	 xl	 xu
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2554	 0.2696
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2696	 0.2864
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.2864	 0.3066
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.3066	 0.3343
2.0	 3.0	 0.30	 0.35	 0.2	 0.4	 0.3343	 0.7000
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.1525
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.1525	 0.1676
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.1676	 0.1822
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.1822	 0.1972
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.1972	 0.2127
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2127	 0.2298
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2298	 0.2496
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2496	 0.2755
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.2755	 0.3094
2.0	 3.0	 0.30	 0.35	 0.4	 0.6	 0.3094	 0.7000
2.0	 3.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.1826
2.0	 3.0	 0.30	 0.35	 0.6	 0.8	 0.1826	 0.2276
2.0	 3.0	 0.30	 0.35	 0.6	 0.8	 0.2276	 0.3284
2.0	 3.0	 0.30	 0.35	 0.6	 0.8	 0.3284	 0.7000
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.1789
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.1789	 0.1959
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.1959	 0.2089
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2089	 0.2208
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2208	 0.2325
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2325	 0.2446
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2446	 0.2580
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2580	 0.2734
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2734	 0.2929
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.2929	 0.3202
2.0	 3.0	 0.35	 0.40	 0.0	 0.2	 0.3202	 0.7000
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.1531
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1531	 0.1646
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1646	 0.1742
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1742	 0.1831
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1831	 0.1916
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.1916	 0.2005
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2005	 0.2098
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2098	 0.2196
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2196	 0.2301
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2301	 0.2424
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2424	 0.2574
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2574	 0.2758
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2758	 0.2984
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.2984	 0.3271
2.0	 3.0	 0.35	 0.40	 0.2	 0.4	 0.3271	 0.7000
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.1546
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.1546	 0.1725
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.1725	 0.1903
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.1903	 0.2086
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2086	 0.2297
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2297	 0.2568
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2568	 0.2938
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.2938	 0.3862
2.0	 3.0	 0.35	 0.40	 0.4	 0.6	 0.3862	 0.7000
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.1835
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.1835	 0.2274
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.2274	 0.2974
2.0	 3.0	 0.35	 0.40	 0.6	 0.8	 0.2974	 0.7000
2.0	 3.0	 0.35	 0.40	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.1893
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.1893	 0.2089
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2089	 0.2252
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2252	 0.2413
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2413	 0.2586
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2586	 0.2801
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.2801	 0.3120
2.0	 3.0	 0.40	 0.45	 0.0	 0.2	 0.3120	 0.7000
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.1593
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1593	 0.1736
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1736	 0.1853
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1853	 0.1964
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.1964	 0.2078
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2078	 0.2199
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2199	 0.2333
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2333	 0.2495
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2495	 0.2701
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2701	 0.2965
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.2965	 0.3319
2.0	 3.0	 0.40	 0.45	 0.2	 0.4	 0.3319	 0.7000
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.1587
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.1587	 0.1789
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.1789	 0.1996
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.1996	 0.2233
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2233	 0.2528
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2528	 0.2990
2.0	 3.0	 0.40	 0.45	 0.4	 0.6	 0.2990	 0.7000
2.0	 3.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.1902
2.0	 3.0	 0.40	 0.45	 0.6	 0.8	 0.1902	 0.2457
2.0	 3.0	 0.40	 0.45	 0.6	 0.8	 0.2457	 0.7000
2.0	 3.0	 0.40	 0.45	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.1993
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.1993	 0.2233
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.2233	 0.2451
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.2451	 0.2709
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.2709	 0.3118
2.0	 3.0	 0.45	 0.50	 0.0	 0.2	 0.3118	 0.7000
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.1670
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.1670	 0.1837
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.1837	 0.1985
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.1985	 0.2135
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2135	 0.2299
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2299	 0.2495
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2495	 0.2758
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.2758	 0.3096
2.0	 3.0	 0.45	 0.50	 0.2	 0.4	 0.3096	 0.7000
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.1640
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.1640	 0.1871
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.1871	 0.2128
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2128	 0.2452
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2452	 0.2962
2.0	 3.0	 0.45	 0.50	 0.4	 0.6	 0.2962	 0.7000
2.0	 3.0	 0.45	 0.50	 0.6	 0.8	 0.0000	 0.1969
2.0	 3.0	 0.45	 0.50	 0.6	 0.8	 0.1969	 0.2724
2.0	 3.0	 0.45	 0.50	 0.6	 0.8	 0.2724	 0.7000
2.0	 3.0	 0.45	 0.50	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.2111
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.2111	 0.2414
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.2414	 0.2767
2.0	 3.0	 0.50	 0.55	 0.0	 0.2	 0.2767	 0.7000
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.1753
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.1753	 0.1965
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.1965	 0.2165
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2165	 0.2383
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2383	 0.2665
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.2665	 0.3055
2.0	 3.0	 0.50	 0.55	 0.2	 0.4	 0.3055	 0.7000
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.1701
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.1701	 0.1975
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.1975	 0.2306
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.2306	 0.2827
2.0	 3.0	 0.50	 0.55	 0.4	 0.6	 0.2827	 0.7000
2.0	 3.0	 0.50	 0.55	 0.6	 0.8	 0.0000	 0.2018
2.0	 3.0	 0.50	 0.55	 0.6	 0.8	 0.2018	 0.7000
2.0	 3.0	 0.50	 0.55	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.2235
2.0	 3.0	 0.55	 0.60	 0.0	 0.2	 0.2235	 0.2664
2.0	 3.0	 0.55	 0.60	 0.0	 0.2	 0.2664	 0.7000
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.1847
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.1847	 0.2107
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.2107	 0.2370
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.2370	 0.2726
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.2726	 0.3319
2.0	 3.0	 0.55	 0.60	 0.2	 0.4	 0.3319	 0.7000
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.1779
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.1779	 0.2120
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.2120	 0.2615
2.0	 3.0	 0.55	 0.60	 0.4	 0.6	 0.2615	 0.7000
2.0	 3.0	 0.55	 0.60	 0.6	 0.8	 0.0000	 0.2068
2.0	 3.0	 0.55	 0.60	 0.6	 0.8	 0.2068	 0.7000
2.0	 3.0	 0.55	 0.60	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.60	 0.65	 0.0	 0.2	 0.0000	 0.2394
2.0	 3.0	 0.60	 0.65	 0.0	 0.2	 0.2394	 0.7000
2.0	 3.0	 0.60	 0.65	 0.2	 0.4	 0.0000	 0.1956
2.0	 3.0	 0.60	 0.65	 0.2	 0.4	 0.1956	 0.2296
2.0	 3.0	 0.60	 0.65	 0.2	 0.4	 0.2296	 0.2723
2.0	 3.0	 0.60	 0.65	 0.2	 0.4	 0.2723	 0.7000
2.0	 3.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.1873
2.0	 3.0	 0.60	 0.65	 0.4	 0.6	 0.1873	 0.2318
2.0	 3.0	 0.60	 0.65	 0.4	 0.6	 0.2318	 0.7000
2.0	 3.0	 0.60	 0.65	 0.6	 0.8	 0.0000	 0.2170
2.0	 3.0	 0.60	 0.65	 0.6	 0.8	 0.2170	 0.7000
2.0	 3.0	 0.60	 0.65	 0.8	 1.6	 0.0000	 0.7000
2.0	 3.0	 0.65	 0.70	 0.0	 0.2	 0.0000	 0.2628
2.0	 3.0	 0.65	 0.70	 0.0	 0.2	 0.2628	 0.7000
2.0	 3.0	 0.65	 0.70	 0.2	 0.4	 0.0000	 0.2091
2.0	 3.0	 0.65	 0.70	 0.2	 0.4	 0.2091	 0.2566
2.0	 3.0	 0.65	 0.70	 0.2	 0.4	 0.2566	 0.7000
2.0	 3.0	 0.65	 0.70	 0.4	 0.6	 0.0000	 0.1991
2.0	 3.0	 0.65	 0.70	 0.4	 0.6	 0.1991	 0.2854
2.0	 3.0	 0.65	 0.70	 0.4	 0.6	 0.2854	 0.7000
2.0	 3.0	 0.65	 0.70	 0.6	 0.8	 0.0000	 0.2398
2.0	 3.0	 0.65	 0.70	 0.6	 0.8	 0.2398	 0.7000
2.0	 3.0	 0.65	 0.70	 0.8	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.2617
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.2617	 0.2776
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.2776	 0.2912
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.2912	 0.3050
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3050	 0.3203
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3203	 0.3372
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3372	 0.3559
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3559	 0.3781
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.3781	 0.4083
3.0	 4.0	 0.30	 0.35	 0.0	 0.2	 0.4083	 0.7000
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.2548
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.2548	 0.2706
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.2706	 0.2842
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.2842	 0.2989
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.2989	 0.3169
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3169	 0.3377
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3377	 0.3607
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3607	 0.3863
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.3863	 0.4191
3.0	 4.0	 0.30	 0.35	 0.2	 0.4	 0.4191	 0.7000
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.2738
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.2738	 0.3058
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.3058	 0.3474
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.3474	 0.4005
3.0	 4.0	 0.30	 0.35	 0.4	 0.6	 0.4005	 0.7000
3.0	 4.0	 0.30	 0.35	 0.6	 0.8	 0.0000	 0.3256
3.0	 4.0	 0.30	 0.35	 0.6	 0.8	 0.3256	 0.7000
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.2694
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.2694	 0.2887
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.2887	 0.3077
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.3077	 0.3287
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.3287	 0.3530
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.3530	 0.3850
3.0	 4.0	 0.35	 0.40	 0.0	 0.2	 0.3850	 0.7000
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.2587
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.2587	 0.2768
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.2768	 0.2940
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.2940	 0.3161
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.3161	 0.3422
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.3422	 0.3705
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.3705	 0.4029
3.0	 4.0	 0.35	 0.40	 0.2	 0.4	 0.4029	 0.7000
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.2803
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.2803	 0.3216
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.3216	 0.3792
3.0	 4.0	 0.35	 0.40	 0.4	 0.6	 0.3792	 0.7000
3.0	 4.0	 0.35	 0.40	 0.6	 0.8	 0.0000	 0.3416
3.0	 4.0	 0.35	 0.40	 0.6	 0.8	 0.3416	 0.7000
3.0	 4.0	 0.35	 0.40	 0.8	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.2786
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.2786	 0.3040
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.3040	 0.3322
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.3322	 0.3685
3.0	 4.0	 0.40	 0.45	 0.0	 0.2	 0.3685	 0.7000
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.2643
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.2643	 0.2858
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.2858	 0.3102
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.3102	 0.3414
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.3414	 0.3761
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.3761	 0.4202
3.0	 4.0	 0.40	 0.45	 0.2	 0.4	 0.4202	 0.7000
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.2857
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.2857	 0.3402
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.3402	 0.4262
3.0	 4.0	 0.40	 0.45	 0.4	 0.6	 0.4262	 0.7000
3.0	 4.0	 0.40	 0.45	 0.6	 0.8	 0.0000	 0.3691
3.0	 4.0	 0.40	 0.45	 0.6	 0.8	 0.3691	 0.7000
3.0	 4.0	 0.40	 0.45	 0.8	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.2895
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.2895	 0.3267
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.3267	 0.3790
3.0	 4.0	 0.45	 0.50	 0.0	 0.2	 0.3790	 0.7000
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.2715
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.2715	 0.2989
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.2989	 0.3349
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.3349	 0.3768
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.3768	 0.4451
3.0	 4.0	 0.45	 0.50	 0.2	 0.4	 0.4451	 0.7000
3.0	 4.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.2941
3.0	 4.0	 0.45	 0.50	 0.4	 0.6	 0.2941	 0.3652
3.0	 4.0	 0.45	 0.50	 0.4	 0.6	 0.3652	 0.7000
3.0	 4.0	 0.45	 0.50	 0.6	 1.0	 0.0000	 0.3445
3.0	 4.0	 0.45	 0.50	 0.6	 1.0	 0.3445	 0.7000
3.0	 4.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.3039
3.0	 4.0	 0.50	 0.55	 0.0	 0.2	 0.3039	 0.3641
3.0	 4.0	 0.50	 0.55	 0.0	 0.2	 0.3641	 0.7000
3.0	 4.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.2805
3.0	 4.0	 0.50	 0.55	 0.2	 0.4	 0.2805	 0.3195
3.0	 4.0	 0.50	 0.55	 0.2	 0.4	 0.3195	 0.3701
3.0	 4.0	 0.50	 0.55	 0.2	 0.4	 0.3701	 0.7000
3.0	 4.0	 0.50	 0.55	 0.4	 0.6	 0.0000	 0.3032
3.0	 4.0	 0.50	 0.55	 0.4	 0.6	 0.3032	 0.3999
3.0	 4.0	 0.50	 0.55	 0.4	 0.6	 0.3999	 0.7000
3.0	 4.0	 0.50	 0.55	 0.6	 1.0	 0.0000	 0.3983
3.0	 4.0	 0.50	 0.55	 0.6	 1.0	 0.3983	 0.7000
3.0	 4.0	 0.55	 0.60	 0.0	 0.2	 0.0000	 0.3238
3.0	 4.0	 0.55	 0.60	 0.0	 0.2	 0.3238	 0.7000
3.0	 4.0	 0.55	 0.60	 0.2	 0.4	 0.0000	 0.2912
3.0	 4.0	 0.55	 0.60	 0.2	 0.4	 0.2912	 0.3473
3.0	 4.0	 0.55	 0.60	 0.2	 0.4	 0.3473	 0.7000
3.0	 4.0	 0.55	 0.60	 0.4	 0.6	 0.0000	 0.3181
3.0	 4.0	 0.55	 0.60	 0.4	 0.6	 0.3181	 0.7000
3.0	 4.0	 0.55	 0.60	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.60	 0.65	 0.0	 0.2	 0.0000	 0.3579
3.0	 4.0	 0.60	 0.65	 0.0	 0.2	 0.3579	 0.7000
3.0	 4.0	 0.60	 0.65	 0.2	 0.4	 0.0000	 0.3064
3.0	 4.0	 0.60	 0.65	 0.2	 0.4	 0.3064	 0.3948
3.0	 4.0	 0.60	 0.65	 0.2	 0.4	 0.3948	 0.7000
3.0	 4.0	 0.60	 0.65	 0.4	 0.6	 0.0000	 0.3405
3.0	 4.0	 0.60	 0.65	 0.4	 0.6	 0.3405	 0.7000
3.0	 4.0	 0.60	 0.65	 0.6	 1.6	 0.0000	 0.7000
3.0	 4.0	 0.65	 0.70	 0.0	 0.4	 0.0000	 0.2988
3.0	 4.0	 0.65	 0.70	 0.0	 0.4	 0.2988	 0.3620
3.0	 4.0	 0.65	 0.70	 0.0	 0.4	 0.3620	 0.7000
3.0	 4.0	 0.65	 0.70	 0.4	 0.8	 0.0000	 0.3224
3.0	 4.0	 0.65	 0.70	 0.4	 0.8	 0.3224	 0.7000
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.0000	 0.3253
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.3253	 0.3474
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.3474	 0.3695
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.3695	 0.3989
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.3989	 0.4469
4.0	 5.0	 0.30	 0.35	 0.0	 0.2	 0.4469	 0.7000
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.0000	 0.3185
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.3185	 0.3389
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.3389	 0.3602
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.3602	 0.3915
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.3915	 0.4422
4.0	 5.0	 0.30	 0.35	 0.2	 0.4	 0.4422	 0.7000
4.0	 5.0	 0.30	 0.35	 0.4	 0.6	 0.0000	 0.3455
4.0	 5.0	 0.30	 0.35	 0.4	 0.6	 0.3455	 0.4139
4.0	 5.0	 0.30	 0.35	 0.4	 0.6	 0.4139	 0.7000
4.0	 5.0	 0.30	 0.35	 0.6	 1.0	 0.0000	 0.4463
4.0	 5.0	 0.30	 0.35	 0.6	 1.0	 0.4463	 0.7000
4.0	 5.0	 0.35	 0.40	 0.0	 0.2	 0.0000	 0.3356
4.0	 5.0	 0.35	 0.40	 0.0	 0.2	 0.3356	 0.3660
4.0	 5.0	 0.35	 0.40	 0.0	 0.2	 0.3660	 0.4072
4.0	 5.0	 0.35	 0.40	 0.0	 0.2	 0.4072	 0.7000
4.0	 5.0	 0.35	 0.40	 0.2	 0.4	 0.0000	 0.3231
4.0	 5.0	 0.35	 0.40	 0.2	 0.4	 0.3231	 0.3478
4.0	 5.0	 0.35	 0.40	 0.2	 0.4	 0.3478	 0.3778
4.0	 5.0	 0.35	 0.40	 0.2	 0.4	 0.3778	 0.4339
4.0	 5.0	 0.35	 0.40	 0.2	 0.4	 0.4339	 0.7000
4.0	 5.0	 0.35	 0.40	 0.4	 0.6	 0.0000	 0.3555
4.0	 5.0	 0.35	 0.40	 0.4	 0.6	 0.3555	 0.4702
4.0	 5.0	 0.35	 0.40	 0.4	 0.6	 0.4702	 0.7000
4.0	 5.0	 0.35	 0.40	 0.6	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.40	 0.45	 0.0	 0.2	 0.0000	 0.3494
4.0	 5.0	 0.40	 0.45	 0.0	 0.2	 0.3494	 0.3995
4.0	 5.0	 0.40	 0.45	 0.0	 0.2	 0.3995	 0.7000
4.0	 5.0	 0.40	 0.45	 0.2	 0.4	 0.0000	 0.3302
4.0	 5.0	 0.40	 0.45	 0.2	 0.4	 0.3302	 0.3621
4.0	 5.0	 0.40	 0.45	 0.2	 0.4	 0.3621	 0.4192
4.0	 5.0	 0.40	 0.45	 0.2	 0.4	 0.4192	 0.7000
4.0	 5.0	 0.40	 0.45	 0.4	 0.6	 0.0000	 0.3673
4.0	 5.0	 0.40	 0.45	 0.4	 0.6	 0.3673	 0.7000
4.0	 5.0	 0.40	 0.45	 0.6	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.45	 0.50	 0.0	 0.2	 0.0000	 0.3680
4.0	 5.0	 0.45	 0.50	 0.0	 0.2	 0.3680	 0.7000
4.0	 5.0	 0.45	 0.50	 0.2	 0.4	 0.0000	 0.3405
4.0	 5.0	 0.45	 0.50	 0.2	 0.4	 0.3405	 0.3901
4.0	 5.0	 0.45	 0.50	 0.2	 0.4	 0.3901	 0.7000
4.0	 5.0	 0.45	 0.50	 0.4	 0.6	 0.0000	 0.3837
4.0	 5.0	 0.45	 0.50	 0.4	 0.6	 0.3837	 0.7000
4.0	 5.0	 0.45	 0.50	 0.6	 1.6	 0.0000	 0.7000
4.0	 5.0	 0.50	 0.55	 0.0	 0.2	 0.0000	 0.4003
4.0	 5.0	 0.50	 0.55	 0.0	 0.2	 0.4003	 0.7000
4.0	 5.0	 0.50	 0.55	 0.2	 0.4	 0.0000	 0.3529
